id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image_1920,image,Extra Product Media/Name
64,VW Passat CC 1.8TSI | 2.0TSI | 2.0TDI – Lowering Springs – Front 25mm – Rear 20mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW PASSAT CC 1.8TSI/2.0TSI/2.0TDI - 06/2008+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
65,VW Transporter T3 – Lowering Springs – Front 45mm – Rear 45mm,GOODS,Lowering Springs,,,239.99,0,0.01,VW TRANSPORTER T3 - 1979 to 1991,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
66,Volvo V60 T3 | T4 | T4F | 2.0T | 1.6D | 1.6 Drive | D2 – Lowering Springs – Front 25mm – Rear 30mm,GOODS,Lowering Springs,,,199.99,0,0.01,VOLVO V60 T3/T4/T4F/2.0T/1.6D/1.6 DRIVe/D2 - 11/2010+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
67,VW Polo | Derby 0.9-1.3 (Not G40) 86 | 86C – Lowering Springs – Front 60mm – Rear 40mm,GOODS,Lowering Springs,,,169.99,0,0.01,VW POLO/DERBY 0.9-1.3 (not G40) - 86/86C - 08/1976 to 07/1994,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
68,Volvo V50 | S40 1.6D | 1.8 | 1.8F | 2.0 | 2.0F | D2 M – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,179.99,0,0.01,VOLVO V50/S40 1.6D/1.8/1.8F/2.0/2.0F/D2 - M - 2004 to 07/2012,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
69,VW Golf VII Hatchback 1.4TSI (122PK)(Multilink) Au – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,159.99,0,0.01,VW GOLF VII HATCHBACK 1.4TSI (122PK)(MULTILINK) - AU - 10/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
70,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/products-springs_rear_front_8.jpg,Gallery Image 1
71,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/products-springs_rear_front_8-1.jpg,Gallery Image 2
72,Volvo V60 D3 | D4 | D5 – Lowering Springs – Front 25mm – Rear 30mm,GOODS,Lowering Springs,,,209.99,0,0.01,VOLVO V60 D3/D4/D5 - 11/2010+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
73,VW Up 1.0 Aa – Lowering Springs – Front 30mm – Rear 35mm,GOODS,Lowering Springs,,,159.99,0,0.01,VW UP 1.0 - AA - 2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
74,VW Polo | Derby 0.9-1.3 (Not G40) 86 | 86C – Lowering Springs – Front 70mm – Rear 60mm,GOODS,Lowering Springs,,,169.99,0,0.01,VW POLO/DERBY 0.9-1.3 (not G40) - 86/86C - 08/1976 to 07/1994,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
75,VW Transporter T5 + Facelift 2009- T5 – Lowering Springs – Front 55mm – Rear 55mm,GOODS,Lowering Springs,,,239.99,0,0.01,VW TRANSPORTER T5 + FACELIFT 2009- T5 - 2003+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
76,VW Golf VII Hatchback 2.0TDI (150PK)(Multilink) Au – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,169.99,0,0.01,VW GOLF VII HATCHBACK 2.0TDI (150PK)(MULTILINK) - AU - 10/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
77,VW Jetta IV 2.0TSI | 1.6TDI | 2.0TDI 16 – Lowering Springs – Front 30mm – Rear 25mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW jETTA IV 2.0TSI/1.6TDI/2.0TDI - 16 - 10/2010+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
78,Volvo C30 1.8 | 2.0 M – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,169.99,0,0.01,VOLVO C30 1.8/2.0 - M - 2006 to 2013,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
79,VW Polo 1.2 | 1.4 16V | 1.6 9N – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,169.99,0,0.01,VW POLO 1.2/1.4 16V/1.6 - 9N - 11/2001 to 11/2009,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
80,VW Golf VII Hatchback 2.0TDI (150PK)(Multilink) Au – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,159.99,0,0.01,VW GOLF VII HATCHBACK 2.0TDI (150PK)(MULTILINK) - AU - 10/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
81,VW Golf IV GTI | V5 | 1.9TDI 90 | 100 | 110 | 130 With Aut. | 1.9TDI 115 | 150 1J – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,199.99,0,0.01,VW GOLF IV GTI/V5/1.9TDI 90/100/110/130 with aut./1.9TDI 115/150 - 1j - 10/1997 to 11/2003,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
82,VW Jetta III 2.0TDI 1Km – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW jETTA III 2.0TDI - 1KM - 2005 to 09/2010,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
83,Volvo C30 1.6 M – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,169.99,0,0.01,VOLVO C30 1.6 - M - 2006 to 2013,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
84,VW Golf V 1.4 | 1.6 | 1.6Fsi 1K – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW GOLF V 1.4/1.6/1.6FSI - 1K - 11/2003 to 10/2008,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
85,VW Polo 1.0 | 1.4 | 1.4-16V | 1.4TDI | 1.6 | 1.9SDi 6N – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,169.99,0,0.01,VW POLO 1.0/1.4/1.4-16V/1.4TDI/1.6/1.9SDi - 6N - 08/1994 to 2000,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
86,VW Corrado 2.9 Vr6 53I – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW CORRADO 2.9 VR6 - 53i - 10/1991 to 02/1995,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
87,Volvo C30 1.6D | D2 M – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,169.99,0,0.01,VOLVO C30 1.6D/D2 - M - 2006 to 2013,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
88,VW Polo | Derby 0.9-1.3 (Not G40) 86 | 86C – Lowering Springs – Front 70mm – Rear 70mm,GOODS,Lowering Springs,,,169.99,0,0.01,VW POLO/DERBY 0.9-1.3 (not G40) - 86/86C - 08/1976 to 07/1994,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
89,VW Golf MK3 | Vento GTI | GTI 16V | Vr6 1HXO – Lowering Springs – Front 60mm – Rear 60mm,GOODS,Lowering Springs,,,169.99,0,0.01,VW GOLF III/VENTO GTI/GTI 16V/VR6 - 1HXO - 09/1991 to 08/1994,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
90,VW Golf MK6 2.0TSI GTI – Lowering Springs – Front 25mm – Rear 20mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW GOLF VI 2.0TSI GTI - 0420/09 to 09/2012,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
91,VW Golf MK4 1.8 | 2.0 | GTI | V5 | 1.9TDI (Va 1020Kg) 1J – Lowering Springs – Front 45mm – Rear 45mm,GOODS,Lowering Springs,,,199.99,0,0.01,VW GOLF IV 1.8/2.0/GTI/V5/1.9TDI (VA 1020KG) - 1j - 10/1997 to 11/2003,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
92,Toyota Celica 1.8VVT-i T23 – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,169.99,0,0.01,TOYOTA CELICA 1.8VVT-i - T23 - 2000 to 09/2005,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
93,VW Golf IV R32 3.2 V6 1J – Lowering Springs – Front 20mm – Rear 20mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW GOLF IV R32 3.2 V6 - 1j - 10/2002 to 11/2003,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
94,Toyota GT86 2.0 ZN – Lowering Springs – Front 25mm – Rear 25mm,GOODS,Lowering Springs,,,159.99,0,0.01,TOYOTA GT86 2.0 - ZN - 03/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
95,VW Golf II | Jetta II 1.6 | D | TD | 1.8GTI | 16V | G60 19E – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,169.99,0,0.01,VW GOLF II/jETTA II 1.6/D/TD/1.8GTI/16V/G60 - 19E - 08/1983 to 11/1991,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
96,VW Golf VI Variant 1.4TSI (160PK) | 1.6TDI 1Km – Lowering Springs – Front 25mm – Rear 30mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW GOLF VI VARIANT 1.4TSI (160PK)/1.6TDI - 1KM - 07/2009 to 03/2013,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
97,VW Eos 2.0Fsi Turbo | 2.0TDI 1F – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW EOS 2.0FSI TURBO/2.0TDI - 1F - 2006 to 05/2013,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
98,VW Eos 2.0Fsi 1F – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,179.99,0,0.01,VW EOS 2.0FSI - 1F - 2006 to 05/2013,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
99,Toyota MR2 2.0 16V W2 – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,219.99,0,0.01,TOYOTA MR2 2.0 16V - W2 - 1990 to 1994,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
100,Skoda Rapid Sedan+Spaceback1.2MPI | 1.2TSI Nh – Lowering Springs – Front 30mm – Rear 40mm,GOODS,Lowering Springs,,,169.99,0,0.01,SKODA RAPID SEDAN+SPACEBACK1.2MPi/1.2TSI - NH - 10/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
101,Toyota Corolla 1.6GT Twincam 16V EE | AE86 – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,199.99,0,0.01,TOYOTA COROLLA 1.6GT TWINCAM 16V - EE/AE86 - 05/1983 to 04/1987,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
102,Toyota MR2 W3 – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,159.99,0,0.01,TOYOTA MR2 - W3 - 10/1999 to 06/2007,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
103,Subaru Impreza Bugeye 2.0T WRX – Lowering Springs – Front 30mm – Rear 25mm,GOODS,Lowering Springs,,,199.99,0,0.01,SUBARU IMPREZA 2.0T WRX - GD/GG/GGS - 2001 to 2003,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
104,Skoda Octavia 1.6TDI | 1.4TSI1.8TSI | 2.0Fsi | 1.9TDI + Sw 1Z – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,179.99,0,0.01,SKODA OCTAVIA 1.6TDI/1.4TSI1.8TSI/2.0FSI/1.9TDI + SW - 1Z - 2004 to 06/2013,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
105,Skoda Rapid Sedan+Spaceback 1.4TSI | 1.6TDI Nh – Lowering Springs – Front 30mm – Rear 40mm,GOODS,Lowering Springs,,,169.99,0,0.01,SKODA RAPID SEDAN+SPACEBACK 1.4TSI/1.6TDI - NH - 10/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
106,Toyota Celica 2.0GTI Turbo 4WD St18 – Lowering Springs – Front 35mm – Rear 35mm,GOODS,Lowering Springs,,,199.99,0,0.01,TOYOTA CELICA 2.0GTI TURBO 4WD - ST18 - 10/1989 to 02/1994,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
107,Skoda Superb 2.0TDI 3T – Lowering Springs – Front 35mm – Rear 25mm,GOODS,Lowering Springs,,,179.99,0,0.01,SKODA SUPERB 2.0TDI - 3T - 07/2008+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
108,Skoda Superb Combi 1.4TSI | 1.8TSI | 2.0TSI | 1.6TDI | 2.0TDI – Lowering Springs – Front 40mm – Rear 30mm,GOODS,Lowering Springs,,,179.99,0,0.01,SKODA SUPERB COMBI 1.4TSI/1.8TSI/2.0TSI/1.6TDI/2.0TDI - 10/2009+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
109,Seat Ibiza 1.4 Aut. | 1.4TDI | 1.9SDi 6L – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,179.99,0,0.01,SEAT IBIZA 1.4 AUT./1.4TDI/1.9SDi - 6L - 04/2002 to 02/2008,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
110,Subaru Impreza Turbo + Stationwagon – Lowering Springs – Front 25mm – Rear 15mm,GOODS,Lowering Springs,,,199.99,0,0.01,SUBARU IMPREZA TURBO + STATIONWAGON - GFC - 1998 to 12/2000,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
111,Seat Ibiza 1.2 | 1.2TSI | 1.4 | 1.6 6J – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,159.99,0,0.01,SEAT IBIZA 1.2/1.2TSI/1.4/1.6 - 6j - 03/2008+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
112,Seat Ibiza 1.2 | 1.2TSI | 1.4 | 1.6 6J – Lowering Springs – Front 45mm – Rear 45mm,GOODS,Lowering Springs,,,159.99,0,0.01,SEAT IBIZA 1.2/1.2TSI/1.4/1.6 - 6j - 03/2008+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
113,Toyota Starlet 1.1-1.3 P9 – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,149.99,0,0.01,TOYOTA STARLET 1.1-1.3 - P9 - 03/1996 to 12/1999,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
114,Toyota GT86 2.0 ZN – Lowering Springs – Front 35mm – Rear 35mm,GOODS,Lowering Springs,,,159.99,0,0.01,Toyota GT86 2.0 - ZN - 03/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
115,Seat Ibiza 1.2TDI | 1.4TDI | 1.9TDI 6J – Lowering Springs – Front 45mm – Rear 45mm,GOODS,Lowering Springs,,,159.99,0,0.01,SEAT IBIZA 1.2TDI/1.4TDI/1.9TDI - 6j - 03/2008+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
116,Seat Ibiza 1.4TSI Fr | 1.4TSI Cupra | 2.0TDI Fr 6J – Lowering Springs – Front 25mm – Rear 30mm,GOODS,Lowering Springs,,,159.99,0,0.01,SEAT IBIZA 1.4TSI FR/1.4TSI CUPRA/2.0TDI FR - 6j - 11/2009+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
117,Seat Ibiza Station 1.2TDI | 1.6TDI 6J – Lowering Springs – Front 45mm – Rear 45mm,GOODS,Lowering Springs,,,159.99,0,0.01,SEAT IBIZA STATION 1.2TDI/1.6TDI - 6j - 05/2010+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
118,Subaru Impreza + Stationwagon 1.6Ts | 2.0Gx | 2.0Wrx | Not 2.0 Wrx Sti – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,199.99,0,0.01,SUBARU IMPREZA + STATIONWAGON 1.6TS/2.0GX/2.0WRX/NOT 2.0 WRX STI - GD/GG/GGS - 2003 to 2005,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
119,Seat Leon Hatchback + Sc 1.6TDI Torsion Beam 5F – Lowering Springs – Front 30mm – Rear 30mm,GOODS,Lowering Springs,,,169.99,0,0.01,SEAT LEON HATCHBACK + SC 1.6TDI TORSION BEAM - 5F - 09/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
120,Seat Alhambra 1.8 | 2.0 | 1.9TDI 7Ms – Lowering Springs – Front 35mm – Rear 35mm,GOODS,Lowering Springs,,,209.99,0,0.01,SEAT ALHAMBRA 1.8/2.0/1.9TDI - 7MS - 09/1995 to 03/2010,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
121,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/products-spring20-20direnza20box20201920-20full20set.jpg,Gallery Image 1
122,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/products-spring20-20direnza20box20201920-20full20set-1.jpg,Gallery Image 2
123,Toyota Celica 2.0GTI St18 – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,179.99,0,0.01,TOYOTA CELICA 2.0GTI - ST18 - 10/1989 to 02/1994,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
124,Toyota Celica 1.8 T20 – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,209.99,0,0.01,TOYOTA CELICA 1.8 - T20 - 03/1994 to 11/1999,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
125,Seat Ibiza Station 1.2 | 1.2TSI | 1.4 6J – Lowering Springs – Front 45mm – Rear 45mm,GOODS,Lowering Springs,,,159.99,0,0.01,SEAT IBIZA STATION 1.2/1.2TSI/1.4 - 6j - 05/2010+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
126,Toyota Celica 2.0 T20 – Lowering Springs – Front 40mm – Rear 40mm,GOODS,Lowering Springs,,,209.99,0,0.01,TOYOTA CELICA 2.0 - T20 - 03/1994 to 11/1999,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
127,Seat Ibiza 1.2 | 1.2TSI | 1.4 | 1.6 6J – Lowering Springs – Front 20mm – Rear 20mm,GOODS,Lowering Springs,,,159.99,0,0.01,SEAT IBIZA 1.2/1.2TSI/1.4/1.6 - 6j - 03/2008+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
128,Seat Toledo 1.4TSI | 1.6TDI Nh – Lowering Springs – Front 30mm – Rear 40mm,GOODS,Lowering Springs,,,169.99,0,0.01,SEAT TOLEDO 1.4TSI/1.6TDI - NH - 07/2012+,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
129,Vauxhall Astra 2.0T | 1.7CDTI | 1.9CDTI (Not For Ids) H – Lowering Springs – Front 45mm – Rear 45mm,GOODS,Lowering Springs,,,179.99,0,0.01,OPEL/ VAUXHALL ASTRA 2.0T/1.7CDTi/1.9CDTi (not for IDS) - H - 2004 to 10/2009,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
130,Mini Cooper R50 – Lowering Springs – Front 25mm – Rear 25mm,GOODS,Lowering Springs,,,149.99,0,0.01,MINI COOPER - R50 - 2001 to 03/2002,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/10/Grav_Spring.jpg,Main Image
